Date,Open,High,Low,Close,Adj Close,Volume
2007-04-01,75.019997,75.629997,74.860001,75.599998,48.095737,144600
2007-05-01,75.540001,75.570000,74.379997,74.489998,47.389584,454400
2007-06-01,74.129997,74.139999,72.800003,73.860001,47.119652,342600
2007-07-01,73.699997,74.720001,73.000000,74.690002,47.800602,534800
2007-08-01,74.360001,75.680000,73.879997,75.669998,48.571846,281200
2007-09-01,75.389999,76.309998,74.629997,75.550003,48.651806,346500
2007-10-01,75.330002,76.830002,75.059998,76.040001,49.162228,427000
2007-11-01,76.089996,80.250000,76.019997,77.940002,50.590221,435900
2007-12-01,79.970001,83.000000,75.900002,77.320000,50.383213,683600
2008-01-01,78.970001,81.449997,77.419998,79.500000,52.200581,1222500
2008-02-01,79.379997,79.620003,77.570000,79.589996,52.259686,1091800
2008-03-01,79.849998,81.489998,78.019997,79.599998,52.460224,978600
2008-04-01,79.269997,80.180000,77.529999,78.410004,51.844044,943400
2008-05-01,78.379997,79.480003,76.500000,76.949997,51.075047,882800
2008-06-01,76.529999,77.529999,75.430000,76.660004,51.062946,714500
2008-07-01,77.059998,77.190002,75.300003,76.449997,51.127014,842900
2008-08-01,76.250000,77.110001,75.510002,76.559998,51.401104,796600
2008-09-01,76.550003,78.519997,73.000000,73.269997,49.388641,1570100
2008-10-01,73.489998,74.540001,64.750000,70.769997,47.894283,1323900
2008-11-01,70.300003,75.230003,70.129997,74.760002,50.790707,1158800
2008-12-01,75.269997,79.930000,74.400002,79.570000,54.295605,2174600
2009-01-01,78.870003,79.559998,76.629997,77.110001,53.024639,2118800
2009-02-01,77.410004,78.199997,75.580002,75.750000,52.089455,1775700
2009-03-01,75.709999,77.760002,74.260002,76.620003,52.892117,2324100
2009-04-01,76.430000,77.500000,75.250000,76.669998,53.113121,1768900
2009-05-01,76.010002,77.599998,75.309998,76.599998,53.275333,2109000
2009-06-01,76.029999,77.410004,73.599998,77.269997,53.942516,2426700
2009-07-01,76.849998,79.000000,76.550003,78.870003,55.270191,2137600
2009-08-01,78.349998,79.730003,77.019997,79.669998,56.041859,2330900
2009-09-01,79.370003,80.639999,78.730003,80.559998,56.877739,3805300
