Date,Open,High,Low,Close,Adj Close,Volume
2014-05-01,100.059998,100.169998,100.050003,100.139999,77.291084,11200
2014-06-01,100.316002,101.480003,100.316002,101.065002,78.005043,28000
2014-07-01,101.220001,101.339996,98.150002,98.150002,75.755165,252400
2014-08-01,98.500000,100.129997,97.349998,99.199997,77.223778,90000
2014-09-01,99.680000,99.680000,95.989998,96.830002,75.728142,256300
2014-10-01,97.010002,97.709999,92.459999,97.099998,76.279083,107800
2014-11-01,97.099998,97.099998,95.300003,95.620003,75.430084,36900
2014-12-01,94.219002,94.809998,90.300003,93.670998,74.206467,129000
2015-01-01,94.080002,95.260002,92.120003,92.900002,74.238434,399300
2015-02-01,92.900002,95.919998,92.900002,95.199997,76.076393,176400
2015-03-01,95.449997,95.620003,92.820000,93.626999,75.120209,130700
2015-04-01,93.599998,95.500000,93.290001,93.910004,75.663406,32100
2015-05-01,94.209999,96.500000,93.680000,93.989998,76.061554,116300
2015-06-01,94.279999,94.489998,91.029999,91.029999,73.983978,117300
2015-07-01,92.330002,94.120003,89.599998,91.220001,74.459427,108200
2015-08-01,90.480003,90.959999,79.169998,88.430000,72.495331,552400
2015-09-01,89.570000,89.570000,84.550003,85.160004,70.124229,198600
2015-10-01,84.879997,88.300003,82.730003,87.753998,72.574623,259000
2015-11-01,87.972000,88.037003,84.851997,85.300003,70.857109,86800
2015-12-01,85.434998,85.741997,80.389999,83.050003,69.255745,241300
2016-01-01,81.830002,82.693001,77.739998,80.670998,67.982727,45900
2016-02-01,80.428001,80.667000,75.629997,80.660004,67.973450,42700
2016-03-01,81.019997,83.690002,81.019997,82.459999,69.660721,45800
2016-04-01,82.154999,85.177002,81.709999,84.535004,71.726440,199400
2016-05-01,84.926003,85.410004,83.349998,84.860001,72.285980,63200
2016-06-01,84.500000,85.688004,82.400002,84.730003,72.443497,80900
2016-07-01,84.989998,86.809998,83.860001,85.769997,73.638794,40900
2016-08-01,85.769997,87.989998,84.957001,87.519997,75.456322,15200
2016-09-01,87.519997,87.989998,86.419998,87.910004,76.091934,17000
2016-10-01,88.000999,88.704002,87.320000,87.449997,75.970840,44000
2016-11-01,87.269997,88.669998,85.360001,88.599998,77.300072,592300
2016-12-01,88.421997,90.629997,87.820000,89.580002,78.509239,1936100
2017-01-01,89.949997,90.870003,89.889999,90.410004,79.944366,228000
2017-02-01,90.790001,91.500000,90.036003,91.500000,80.908180,139200
2017-03-01,92.010002,92.180000,89.190002,91.019997,80.729233,492000
2017-04-01,91.080002,91.879997,89.889999,91.018997,80.728378,242700
2017-05-01,90.980003,91.379997,90.199997,91.231003,81.255402,208100
2017-06-01,91.500000,91.750000,90.190002,91.330002,81.664429,576900
2017-07-01,91.459999,91.930000,90.589996,91.764000,82.395569,67800
2017-08-01,91.849998,91.849998,89.809998,90.959999,82.047668,131400
2017-09-01,90.980003,91.790001,90.089996,91.790001,83.139801,837200
2017-10-01,91.839996,92.099998,91.349998,91.839996,83.523804,72400
2017-11-01,91.790001,91.790001,88.330002,91.472000,83.498367,241300
2017-12-01,91.400002,91.470001,90.650002,90.849998,83.262108,161300
2018-01-01,91.080002,92.419998,91.070000,92.074997,85.091576,1494800
2018-02-01,92.050003,92.129997,88.779999,91.459999,84.523216,493300
2018-03-01,91.250000,91.459999,90.044998,90.570000,84.014732,458800
2018-04-01,90.629997,92.055000,90.040001,91.419998,85.129425,290900
2018-05-01,91.383003,92.000000,90.150002,90.651001,84.783936,1112200
2018-06-01,91.160004,91.949997,90.551003,90.551003,85.089363,502600
2018-07-01,90.410004,91.970001,90.150002,91.949997,86.842316,432900
2018-08-01,91.988998,92.110001,91.100998,92.000000,87.311378,596900
2018-09-01,91.580002,94.099998,90.949997,92.320000,88.042366,782900
2018-10-01,92.589996,92.720001,89.919998,90.570000,86.776855,731500
2018-11-01,90.599998,91.348999,88.213997,89.000000,85.661606,723300
2018-12-01,89.559998,89.860001,82.620003,84.769997,82.036232,2826600
2019-01-01,84.654999,88.970001,84.169998,88.851997,87.249718,370200
2019-02-01,88.790001,89.629997,88.246002,89.561996,87.946915,492700
2019-03-01,89.879997,89.980003,88.462997,89.447998,88.294395,252400
